Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	br_lengths[136]	br_lengths[137]	br_lengths[138]	br_lengths[139]	br_lengths[140]	br_lengths[141]	br_lengths[142]	br_lengths[143]	br_lengths[144]	br_lengths[145]	br_lengths[146]	br_lengths[147]	br_lengths[148]	br_lengths[149]	br_lengths[150]	br_lengths[151]	br_lengths[152]	br_lengths[153]	br_lengths[154]	br_lengths[155]	br_lengths[156]	br_lengths[157]	br_lengths[158]	br_lengths[159]	br_lengths[160]	br_lengths[161]	br_lengths[162]	br_lengths[163]	br_lengths[164]	br_lengths[165]	br_lengths[166]	br_lengths[167]	br_lengths[168]	br_lengths[169]	br_lengths[170]	br_lengths[171]	br_lengths[172]	br_lengths[173]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	rel_br_lengths[136]	rel_br_lengths[137]	rel_br_lengths[138]	rel_br_lengths[139]	rel_br_lengths[140]	rel_br_lengths[141]	rel_br_lengths[142]	rel_br_lengths[143]	rel_br_lengths[144]	rel_br_lengths[145]	rel_br_lengths[146]	rel_br_lengths[147]	rel_br_lengths[148]	rel_br_lengths[149]	rel_br_lengths[150]	rel_br_lengths[151]	rel_br_lengths[152]	rel_br_lengths[153]	rel_br_lengths[154]	rel_br_lengths[155]	rel_br_lengths[156]	rel_br_lengths[157]	rel_br_lengths[158]	rel_br_lengths[159]	rel_br_lengths[160]	rel_br_lengths[161]	rel_br_lengths[162]	rel_br_lengths[163]	rel_br_lengths[164]	rel_br_lengths[165]	rel_br_lengths[166]	rel_br_lengths[167]	rel_br_lengths[168]	rel_br_lengths[169]	rel_br_lengths[170]	rel_br_lengths[171]	rel_br_lengths[172]	rel_br_lengths[173]	tree_length
0	-1540.611	-1899.318	358.7072	0.0725554	0.337295	0.662705	0.927445	0.6328052	0.000247757	0.0010718	0.00469866	0.00185579	0.00822341	0.00218829	0.00445156	0.0111109	0.0017799	0.00335037	0.00125455	0.00184754	0.000434202	0.00333489	0.00062916	0.00639919	0.00888194	0.00103328	0.0106331	0.00941452	0.00806886	0.00905774	0.00629192	0.00834237	0.00169362	0.0154284	0.00018392	0.00306193	0.00442029	0.00910614	0.002767	0.00234497	0.00217689	0.00932238	0.0130507	0.00103536	0.00256847	0.00131391	0.00322825	0.00245068	0.0011931	0.00585362	0.0147567	0.00469437	0.00490851	0.0094177	0.00427951	0.0108325	0.0104433	0.00110317	0.00104121	0.00284224	0.00147598	0.000224954	0.00584222	0.00230874	0.000170281	0.00387586	0.00157396	0.00151673	0.0010071	0.0076911	0.00918361	0.000314077	0.00321639	0.00585236	0.0144888	0.00271101	0.0371135	0.00261035	0.010743	0.000304908	0.000475577	0.0026731	0.00280312	0.000398415	0.00219863	0.00158449	0.000157173	0.000447835	0.0107283	0.00376918	0.000535803	0.00368567	0.00346745	0.000787096	0.000362185	0.000374871	0.0365003	0.0129771	0.0014809	0.00260615	0.00335543	0.00608397	0.00893712	0.00426222	0.000476744	0.00377158	0.0141648	0.00245966	0.00266238	0.00699669	0.00116426	0.0154595	0.0294989	0.00651182	0.0011603	0.0164511	0.0054877	0.0071492	0.0320098	0.00179005	0.00666367	0.0184953	0.00751235	0.0104303	0.01276	0.00189376	0.00477477	0.00511046	0.000495361	0.0619096	0.0175966	0.00239142	0.0068156	0.00517052	0.000616236	0.00714789	0.0419695	0.000790243	0.00571107	0.0336559	0.0092021	0.00425664	0.00677937	0.000512278	0.00440623	0.023494	0.00163846	0.00783634	0.00654302	0.0166103	0.00280241	0.00967972	0.0354551	0.00454597	0.00101573	0.00238278	0.00488438	0.00220327	0.00283882	4.10785e-05	0.0113384	0.00232284	0.00200087	0.00178912	0.00156346	0.00866773	0.00811276	0.00723693	0.00202842	0.00301103	0.00189447	0.00489863	0.00152034	0.0190663	0.00756074	0.00035823	0.00293724	0.00870917	0.00237207	0.0166177	0.00478809	0.822028	0.122751	0.0428833	0.0123381	0.13533	0.377032	0.737629	1.3557	2.65229	7.38936	1.446168	0.000215807	0.000933584	0.00409275	0.00161647	0.00716297	0.0019061	0.00387751	0.00967806	0.00155038	0.00291832	0.00109277	0.00160929	0.00037821	0.00290485	0.000548027	0.00557399	0.00773658	0.000900032	0.0092619	0.00820048	0.00702835	0.00788971	0.00548055	0.00726659	0.00147522	0.0134388	0.000160203	0.00266708	0.00385028	0.00793187	0.00241018	0.00204257	0.00189617	0.00812022	0.0113678	0.000901847	0.00223725	0.00114447	0.00281195	0.00213466	0.00103925	0.00509877	0.0128537	0.00408901	0.00427554	0.00820325	0.00372765	0.00943562	0.00909657	0.000960911	0.000906937	0.00247572	0.00128565	0.000195945	0.00508884	0.00201102	0.000148323	0.00337605	0.00137099	0.00132114	0.000877232	0.0066993	0.00799935	0.000273575	0.00280163	0.00509768	0.0126204	0.00236141	0.0323276	0.00227374	0.00935762	0.000265588	0.000414249	0.00232839	0.00244165	0.000347038	0.00191511	0.00138017	0.000136905	0.000390085	0.00934485	0.00328313	0.000466709	0.00321039	0.00302031	0.000685596	0.00031548	0.00032653	0.0317934	0.0113037	0.00128993	0.00227007	0.00292274	0.00529941	0.00778464	0.00371259	0.000415266	0.00328522	0.0123382	0.00214248	0.00231906	0.00609444	0.00101413	0.013466	0.0256949	0.00567209	0.00101067	0.0143296	0.00478004	0.00622728	0.027882	0.00155921	0.00580436	0.0161102	0.0065436	0.0090853	0.0111145	0.00164955	0.00415904	0.00445144	0.000431482	0.0539261	0.0153274	0.00208304	0.0059367	0.00450376	0.00053677	0.00622614	0.0365574	0.000688338	0.0049746	0.0293159	0.00801545	0.00370773	0.00590514	0.000446218	0.00383803	0.0204644	0.00142717	0.00682582	0.00569927	0.0144683	0.00244103	0.00843148	0.030883	0.00395975	0.000884745	0.00207551	0.00425452	0.00191915	0.00247275	3.57813e-05	0.00987625	0.0020233	0.00174285	0.00155841	0.00136185	0.00754999	0.00706659	0.00630369	0.00176685	0.00262275	0.00165017	0.00426693	0.00132429	0.0166076	0.00658576	0.000312035	0.00255847	0.00758608	0.00206618	0.0144748	0.00417064	1.148045
36	-1548.356	-1907.167	358.8111	0.0570696	0.321894	0.678105	0.942931	0.5413425	0.00021284	0.0249084	0.00267467	0.00809661	0.00547295	0.00326466	0.00813306	0.0160754	0.0264738	0.00828757	0.000300147	0.00654646	0.0102841	0.00781102	0.000372632	0.000948405	0.0100194	0.00456294	0.000517735	0.00872424	0.00890397	0.00117748	0.00633729	0.00130503	0.00114914	0.0121757	0.0032109	0.00251793	0.00589115	0.00872895	0.00278901	0.000989344	0.00468554	0.00461337	0.0111188	0.00473544	0.00310448	0.0016592	0.00974524	0.00250858	0.00107049	0.0151011	0.00320671	0.00232243	0.00134041	0.0144132	0.00420868	0.012346	0.0132883	0.000355828	0.000748243	0.00831158	0.00642573	0.00024056	0.000159284	0.00104667	0.00243907	0.00813036	3.73767e-05	0.00569592	0.00206342	0.00452089	0.0110507	0.00162905	0.00355441	0.00532353	0.0160877	0.00101347	0.0291496	0.00260547	0.0062354	0.000903402	0.0023265	0.00147523	0.00739594	0.000458853	0.000139735	0.000836765	0.000697113	0.00163652	0.00269052	0.0105582	0.00141518	0.000628818	0.0022547	0.00887675	0.0050511	0.0023889	0.0499635	0.0179844	0.0234566	0.00626452	0.00667655	0.0043096	0.00704558	0.00356366	0.000686317	0.00132255	0.0088093	0.00403322	0.004684	0.0123914	0.00187721	0.00350855	0.0389691	0.00572476	0.000835695	0.0227423	0.00161168	0.00854191	0.0433399	0.000211696	0.0153737	0.00699333	0.00643357	0.00815	0.0031773	0.000871151	0.00633751	0.00935223	0.000185608	0.0379792	0.0289044	0.00359307	0.00272886	0.00734876	0.00217439	0.00176194	0.00893427	0.00376687	0.0022612	0.0236819	0.00627356	0.00350466	0.00735619	0.000313437	0.00169621	0.0394578	0.000206586	0.00456623	0.00021191	0.0098968	0.00318465	0.0052139	0.0347117	0.00971747	0.00010306	0.00974924	0.00613064	0.00416887	0.000746162	0.00462744	0.00469537	0.000599511	0.00235855	0.00318816	0.000836535	0.0165367	0.00956832	0.00366052	0.00256598	0.00607651	0.00240113	0.000417872	0.00193161	0.0218734	0.00075724	0.0103014	0.000781764	0.0119974	0.000370907	0.01041	0.00268211	0.69644	0.203251	0.0703752	0.0299344	0.150938	0.397647	0.749982	1.33337	2.51479	6.62523	1.367241	0.000176003	0.0205974	0.00221175	0.00669529	0.00452572	0.00269963	0.00672543	0.0132931	0.0218918	0.0068532	0.000248199	0.00541343	0.00850414	0.00645913	0.000308139	0.00078426	0.00828526	0.00377321	0.000428128	0.00721429	0.00736291	0.000973689	0.00524046	0.00107916	0.000950255	0.0100684	0.00265517	0.00208214	0.00487154	0.00721818	0.0023063	0.000818113	0.00387459	0.00381491	0.00919443	0.00391585	0.00256717	0.00137204	0.00805858	0.00207441	0.000885213	0.0124875	0.00265171	0.00192047	0.00110842	0.0119186	0.00348026	0.0102092	0.0109885	0.000294243	0.000618741	0.00687305	0.00531359	0.000198925	0.000131716	0.000865515	0.00201692	0.0067232	3.09077e-05	0.0047101	0.0017063	0.00373843	0.00913808	0.00134711	0.00293923	0.00440216	0.0133033	0.000838061	0.0241045	0.00215453	0.00515621	0.000747045	0.00192384	0.0012199	0.00611589	0.000379437	0.00011555	0.000691942	0.00057646	0.00135328	0.00222486	0.00873084	0.00117025	0.000519985	0.00186447	0.0073404	0.00417688	0.00197544	0.041316	0.0148717	0.0193968	0.00518029	0.005521	0.00356372	0.00582616	0.00294688	0.000567532	0.00109365	0.00728463	0.00333517	0.00387331	0.0102468	0.00155231	0.0029013	0.0322245	0.00473395	0.000691057	0.0188061	0.00133274	0.00706352	0.0358388	0.000175057	0.0127129	0.00578296	0.00532007	0.00673944	0.00262739	0.000720376	0.00524065	0.00773359	0.000153484	0.031406	0.0239018	0.0029712	0.00225656	0.00607687	0.00179805	0.00145699	0.00738797	0.00311492	0.00186984	0.0195832	0.00518776	0.00289809	0.00608301	0.000259189	0.00140264	0.0326286	0.000170831	0.00377593	0.000175233	0.0081839	0.00263347	0.0043115	0.0287039	0.00803562	8.5223e-05	0.00806189	0.00506957	0.00344734	0.000617019	0.00382655	0.00388272	0.00049575	0.00195034	0.00263637	0.000691751	0.0136746	0.00791228	0.00302697	0.00212187	0.00502481	0.00198555	0.000345548	0.00159729	0.0180877	0.00062618	0.00851848	0.00064646	0.00992097	0.000306712	0.00860831	0.0022179	1.2093
72	-1533.139	-1892.037	358.898	0.0613572	0.326462	0.673537	0.938643	0.5662029	0.00144197	0.00698317	0.00478694	0.00257839	0.00216345	0.00228902	0.0035137	0.0132439	0.000677925	0.00554038	0.000498829	0.00141483	0.00227253	0.00267276	0.00247977	0.00022029	0.00713292	0.000224998	0.000872277	0.00283742	0.00976851	0.000777242	0.00216931	0.00435008	0.000500431	0.0110303	0.00166245	0.00973813	0.00378981	0.00624525	0.00286748	0.00516728	0.00886758	0.00367109	0.0010295	0.0045019	0.000669046	0.00300831	0.00356646	0.00726943	0.000596518	0.00867772	0.00392773	0.00545829	0.00492593	0.00819833	0.00028482	0.0109935	0.00422627	4.92911e-05	0.000252202	0.00109891	0.01085	0.00205997	0.00410939	0.000748632	0.000106168	0.00156004	0.00197321	0.00221389	0.00190425	0.00272403	0.00472015	0.00530996	0.00116937	0.00575441	0.00514683	0.00654067	0.0295751	0.000865726	0.00240559	0.00290693	0.000942188	0.00466252	0.00203184	0.00194449	0.00124019	0.000623592	0.00552277	0.0037471	0.00515793	0.00285566	0.000429366	0.000832547	0.00030086	0.00390212	0.00184034	0.00271396	0.0016263	0.001299	0.00669455	0.0023717	0.000424057	0.00980578	0.000447825	0.00348509	0.00800094	0.000917365	0.00354313	0.0026601	0.0221826	0.00842936	0.00058758	0.00605099	0.0130592	0.0119093	0.000354561	0.00799333	0.000394821	0.00201112	0.000894377	0.00266641	0.00346671	0.000919774	0.00483298	0.00290616	0.000177773	0.00339367	0.00321902	0.0011137	0.000131681	0.000547644	0.031932	0.00216277	0.000398892	0.00224995	0.00440122	0.00676714	0.000340272	0.00557652	0.0175231	0.0105785	0.000631853	0.00680994	0.00162494	0.00381704	0.0205688	0.00525915	0.00434955	0.0301928	0.00116192	0.000856365	0.00946549	0.0367521	0.000405137	0.0013738	0.00301923	0.0391012	0.000568993	0.00410351	0.00627871	0.00126791	0.000855909	0.00682419	0.00425528	0.00653844	0.0138404	0.00716736	0.00346267	0.00170844	0.0081489	0.00444711	0.0100651	0.00142368	0.00123595	0.00384013	0.00242208	3.10205e-05	0.00318789	0.00360721	0.000408808	0.0380481	0.00214985	0.833799	0.0993511	0.0608329	0.0060166	0.107078	0.336343	0.711811	1.40487	2.97316	9.33899	1.615479	0.00168395	0.00815503	0.00559024	0.00301107	0.0025265	0.00267315	0.00410334	0.0154663	0.000791689	0.00647012	0.000582538	0.00165225	0.00265389	0.00312128	0.00289591	0.000257257	0.0083299	0.000262755	0.00101866	0.00331358	0.0114078	0.000907673	0.00253335	0.00508007	0.000584409	0.0128813	0.00194143	0.0113723	0.00442579	0.00729328	0.00334868	0.00603442	0.0103557	0.00428715	0.00120227	0.00525737	0.00078132	0.00351314	0.00416496	0.00848933	0.000696621	0.0101339	0.00458685	0.00637426	0.00575256	0.0095741	0.000332616	0.0128383	0.00493549	5.75628e-05	0.000294525	0.00128333	0.0126708	0.00240565	0.00479899	0.000874262	0.000123984	0.00182183	0.00230433	0.00258541	0.0022238	0.00318115	0.00551224	0.00620103	0.00136561	0.00672007	0.00601053	0.00763827	0.0345382	0.00101101	0.00280928	0.00339475	0.0011003	0.00544494	0.00237281	0.0022708	0.00144831	0.000728238	0.00644956	0.00437591	0.00602349	0.00333487	0.000501419	0.000972258	0.000351348	0.00455694	0.00214917	0.00316939	0.00189921	0.00151698	0.00781798	0.0027697	0.000495219	0.0114513	0.000522975	0.00406993	0.00934359	0.00107131	0.00413771	0.0031065	0.0259051	0.00984391	0.000686183	0.00706642	0.0152507	0.0139078	0.00041406	0.00933471	0.000461077	0.00234861	0.00104446	0.00311387	0.00404846	0.00107412	0.00564401	0.00339384	0.000207606	0.00396317	0.00375921	0.00130059	0.000153778	0.000639545	0.0372906	0.00252571	0.000465831	0.00262751	0.00513979	0.00790275	0.000397374	0.00651232	0.0204637	0.0123537	0.000737885	0.00795273	0.00189762	0.00445759	0.0240205	0.0061417	0.00507945	0.0352595	0.0013569	0.00100007	0.0110539	0.0429195	0.000473124	0.00160433	0.00352589	0.0456628	0.000664476	0.00479212	0.00733235	0.00148068	0.00099954	0.00796937	0.00496937	0.00763566	0.016163	0.00837012	0.00404375	0.00199514	0.00951638	0.00519339	0.0117542	0.00166259	0.00144335	0.00448454	0.00282854	3.62261e-05	0.00372286	0.00421254	0.000477411	0.044433	0.00251062	0.8563023
108	-1529.015	-1887.959	358.9445	0.0758221	0.340202	0.659798	0.924178	0.6527885	0.00160672	0.00114864	0.000732882	0.00693994	0.00238512	0.00337888	0.0022031	0.00550072	0.0017441	0.00419571	0.00267529	0.00536953	0.000465589	0.00234143	0.00420862	0.00055025	0.010671	0.00117474	0.00341941	0.00132303	0.00303949	0.00164748	0.00235884	0.00105482	0.000319707	0.00386115	0.000840329	0.00194465	0.00544755	0.00208822	0.00199329	0.00302826	0.00372081	0.00136517	0.00276629	0.00190972	0.00158473	0.00311316	0.00444745	0.0029596	0.00252063	0.00373273	0.00555543	0.00311623	0.00208111	0.0105641	0.00117578	0.00944588	0.00373783	0.000661051	0.000658632	0.00417458	0.00453482	0.000511743	0.0018373	0.0029277	0.000642756	0.00728607	0.00152509	0.00380415	0.00283851	0.00313702	0.00575404	0.000997847	0.00047518	0.00237722	0.0130825	0.00119575	0.0242162	0.000230045	0.00394499	0.00164643	1.16525e-05	0.00444599	0.00279065	0.000336853	0.000751018	0.00198153	0.00260637	0.00200575	0.00859084	0.00226681	0.000889967	4.6814e-05	0.000912496	0.00284191	0.000666982	0.00434506	0.00330357	0.0010708	0.00509308	0.00603519	0.000185703	0.0115969	0.000917219	0.000453245	0.00725806	0.000672127	0.0028209	0.00785152	0.0102891	0.0072675	8.14637e-05	0.0136742	0.0148564	0.00568303	0.000765943	0.000856381	0.00058529	0.000531113	0.000209676	0.000825915	0.00751535	0.000227205	0.0018658	0.00673024	0.0103782	0.00192615	0.00033654	0.00417942	0.000550191	0.00243245	0.0166097	0.00284007	0.000429584	0.000922001	0.00138818	0.00257783	0.0003317	0.000665853	0.0146882	0.00391314	0.00222294	0.00191844	0.00480527	0.00603045	0.011333	0.00441455	0.00212522	0.0342737	0.00437036	0.0041833	0.00906639	0.0112295	0.00433539	0.0100281	0.00191185	0.0274079	0.000238831	0.000303045	0.00449447	0.00241914	0.000975417	0.00475185	0.00130087	0.00223298	0.00830307	0.00174574	0.00554978	0.00163465	0.00227811	0.00313435	0.0144866	0.00154863	0.000691721	0.0011517	0.00981715	8.71678e-08	0.00195431	0.00465435	0.00368621	0.0220559	0.00248554	0.802082	0.123277	0.0611241	0.0135171	0.111275	0.34271	0.715988	1.39667	2.91792	8.98672	1.587677	0.00228764	0.00163543	0.00104347	0.00988104	0.00339592	0.00481084	0.00313676	0.00783189	0.00248324	0.00597382	0.00380906	0.00764511	0.000662903	0.00333371	0.00599221	0.000783443	0.0151933	0.00167259	0.00486854	0.00188373	0.00432761	0.00234567	0.00335851	0.00150185	0.000455197	0.00549749	0.00119646	0.00276878	0.00775619	0.0029732	0.00283803	0.00431163	0.00529767	0.00194373	0.00393863	0.00271905	0.00225633	0.0044325	0.00633226	0.00421386	0.00358886	0.00531465	0.00790979	0.00443687	0.00296308	0.0150412	0.00167407	0.013449	0.0053219	0.000941201	0.000937757	0.00594375	0.00645665	0.000728616	0.00261593	0.00416845	0.000915152	0.0103739	0.00217141	0.00541632	0.00404146	0.00446647	0.00819256	0.00142073	0.000676559	0.00338467	0.0186268	0.0017025	0.0344789	0.000327536	0.00561685	0.00234418	1.65907e-05	0.00633018	0.00397331	0.000479609	0.00106929	0.00282129	0.00371094	0.00285578	0.0122316	0.00322748	0.00126713	6.66535e-05	0.00129921	0.00404629	0.000949646	0.00618648	0.0047036	0.0015246	0.0072515	0.00859287	0.000264403	0.0165116	0.00130593	0.000645327	0.010334	0.00095697	0.00401638	0.011179	0.0146496	0.0103474	0.000115987	0.0194692	0.0211525	0.00809146	0.00109055	0.00121931	0.000833332	0.000756195	0.000298535	0.00117593	0.0107003	0.000323494	0.00265651	0.00958247	0.0147764	0.00274244	0.000479164	0.00595063	0.000783358	0.00346331	0.0236489	0.00404368	0.000611639	0.00131274	0.00197648	0.00367029	0.000472273	0.000948038	0.020913	0.00557151	0.00316501	0.00273147	0.00684171	0.00858613	0.0161359	0.00628541	0.00302588	0.0487988	0.00622249	0.00595615	0.0129087	0.0159885	0.00617271	0.014278	0.00272208	0.0390233	0.000340047	0.000431474	0.0063992	0.00344435	0.00138879	0.00676566	0.00185218	0.00317931	0.0118219	0.00248558	0.00790174	0.0023274	0.00324356	0.00446267	0.0206259	0.00220493	0.000984868	0.00163978	0.0139776	1.24109e-07	0.00278254	0.00662684	0.00524841	0.0314031	0.0035389	0.7023487
